sigma_0.1_tau,sigma_0.1_strain,sigma_0.1_strain_rate,sigma_0.2_tau,sigma_0.2_strain,sigma_0.2_strain_rate
6.52000000e+00,1.30558726e+01,2.26787798e+01,6.52000000e+00,1.13112580e+08,5.45250099e+08
6.53000000e+00,1.32901222e+01,2.34249559e+01,6.53000000e+00,1.18841226e+08,5.72864578e+08
6.54000000e+00,1.35321685e+01,2.42046277e+01,6.54000000e+00,1.24860002e+08,6.01877605e+08
6.55000000e+00,1.37823644e+01,2.50195920e+01,6.55000000e+00,1.31183602e+08,6.32360013e+08
6.56000000e+00,1.40410819e+01,2.58717506e+01,6.56000000e+00,1.37827464e+08,6.64386219e+08
6.57000000e+00,1.43087131e+01,2.67631175e+01,6.57000000e+00,1.44807808e+08,6.98034408e+08
6.58000000e+00,1.45856713e+01,2.76958248e+01,6.58000000e+00,1.52141675e+08,7.33386728e+08
6.59000000e+00,1.48723926e+01,2.86721295e+01,6.59000000e+00,1.59846970e+08,7.70529485e+08
6.60000000e+00,1.51693368e+01,2.96944212e+01,6.60000000e+00,1.67942504e+08,8.09553356e+08
6.61000000e+00,1.54769891e+01,3.07652292e+01,6.61000000e+00,1.76448040e+08,8.50553611e+08
6.62000000e+00,1.57958614e+01,3.18872306e+01,6.62000000e+00,1.85384343e+08,8.93630346e+08
6.63000000e+00,1.61264940e+01,3.30632586e+01,6.63000000e+00,1.94773231e+08,9.38888725e+08
6.64000000e+00,1.64694571e+01,3.42963108e+01,6.64000000e+00,2.04637623e+08,9.86439238e+08
6.65000000e+00,1.68253527e+01,3.55895586e+01,6.65000000e+00,2.15001603e+08,1.03639797e+09
6.66000000e+00,1.71948163e+01,3.69463561e+01,6.66000000e+00,2.25890472e+08,1.08888689e+09
6.67000000e+00,1.75785188e+01,3.83702500e+01,6.67000000e+00,2.37330813e+08,1.14403414e+09
6.68000000e+00,1.79771687e+01,3.98649899e+01,6.68000000e+00,2.49350557e+08,1.20197435e+09
6.69000000e+00,1.83915140e+01,4.14345379e+01,6.69000000e+00,2.61979046e+08,1.26284898e+09
6.70000000e+00,1.88223448e+01,4.30830802e+01,6.70000000e+00,2.75247113e+08,1.32680663e+09
6.71000000e+00,1.92704952e+01,4.48150376e+01,6.71000000e+00,2.89187147e+08,1.39400345e+09
6.72000000e+00,1.97368460e+01,4.66350772e+01,6.72000000e+00,3.03833182e+08,1.46460348e+09
6.73000000e+00,2.02223272e+01,4.85481242e+01,6.73000000e+00,3.19220973e+08,1.53877910e+09
6.74000000e+00,2.07279210e+01,5.05593735e+01,6.74000000e+00,3.35388087e+08,1.61671137e+09
6.75000000e+00,2.12546640e+01,5.26743028e+01,6.75000000e+00,3.52373992e+08,1.69859057e+09
6.76000000e+00,2.18036508e+01,5.48986848e+01,6.76000000e+00,3.70220158e+08,1.78461659e+09
6.77000000e+00,2.23760368e+01,5.72386004e+01,6.77000000e+00,3.88970153e+08,1.87499943e+09
6.78000000e+00,2.29730414e+01,5.97004522e+01,6.78000000e+00,4.08669750e+08,1.96995976e+09
6.79000000e+00,2.35959511e+01,6.22909782e+01,6.79000000e+00,4.29367044e+08,2.06972941e+09
6.80000000e+00,2.42461238e+01,6.50172658e+01,6.80000000e+00,4.51112564e+08,2.17455195e+09
6.81000000e+00,2.49249915e+01,6.78867667e+01,6.81000000e+00,4.73959396e+08,2.28468327e+09
6.82000000e+00,2.56340646e+01,7.09073112e+01,6.82000000e+00,4.97963319e+08,2.40039226e+09
6.83000000e+00,2.63749358e+01,7.40871242e+01,6.83000000e+00,5.23182933e+08,2.52196139e+09
6.84000000e+00,2.71492842e+01,7.74348410e+01,6.84000000e+00,5.49679807e+08,2.64968745e+09
6.85000000e+00,2.79588795e+01,8.09595240e+01,6.85000000e+00,5.77518630e+08,2.78388226e+09
6.86000000e+00,2.88055863e+01,8.46706797e+01,6.86000000e+00,6.06767365e+08,2.92487345e+09
6.87000000e+00,2.96913690e+01,8.85782771e+01,6.87000000e+00,6.37497417e+08,3.07300520e+09
6.88000000e+00,3.06182967e+01,9.26927665e+01,6.88000000e+00,6.69783808e+08,3.22863916e+09
6.89000000e+00,3.15885477e+01,9.70250996e+01,6.89000000e+00,7.03705361e+08,3.39215529e+09
6.90000000e+00,3.26044152e+01,1.01586751e+02,6.90000000e+00,7.39344889e+08,3.56395278e+09
6.91000000e+00,3.36683126e+01,1.06389739e+02,6.91000000e+00,7.76789399e+08,3.74445104e+09
6.92000000e+00,3.47827791e+01,1.11446652e+02,6.92000000e+00,8.16130307e+08,3.93409074e+09
6.93000000e+00,3.59504858e+01,1.16770672e+02,6.93000000e+00,8.57463655e+08,4.13333483e+09
6.94000000e+00,3.71742418e+01,1.22375602e+02,6.94000000e+00,9.00890353e+08,4.34266975e+09
6.95000000e+00,3.84570008e+01,1.28275897e+02,6.95000000e+00,9.46516418e+08,4.56260654e+09
6.96000000e+00,3.98018677e+01,1.34486691e+02,6.96000000e+00,9.94453239e+08,4.79368215e+09
6.97000000e+00,4.12121061e+01,1.41023836e+02,6.97000000e+00,1.04481785e+09,5.03646070e+09
6.98000000e+00,4.26911454e+01,1.47903931e+02,6.98000000e+00,1.09773320e+09,5.29153491e+09
6.99000000e+00,4.42425890e+01,1.55144365e+02,6.99000000e+00,1.15332847e+09,5.55952747e+09
7.00000000e+00,4.58702226e+01,1.62763356e+02,7.00000000e+00,1.21173940e+09,5.84109267e+09
7.01000000e+00,4.75780226e+01,1.70779995e+02,7.01000000e+00,1.27310858e+09,6.13691788e+09
7.02000000e+00,4.93701655e+01,1.79214291e+02,7.02000000e+00,1.33758583e+09,6.44772531e+09
7.03000000e+00,5.12510377e+01,1.88087219e+02,7.03000000e+00,1.40532857e+09,6.77427375e+09
7.04000000e+00,5.32252454e+01,1.97420776e+02,7.04000000e+00,1.47650217e+09,7.11736041e+09
7.05000000e+00,5.52976257e+01,2.07238033e+02,7.05000000e+00,1.55128040e+09,7.47782287e+09
7.06000000e+00,5.74732577e+01,2.17563193e+02,7.06000000e+00,1.62984581e+09,7.85654114e+09
7.07000000e+00,5.97574742e+01,2.28421653e+02,7.07000000e+00,1.71239021e+09,8.25443980e+09
7.08000000e+00,6.21558749e+01,2.39840072e+02,7.08000000e+00,1.79911511e+09,8.67249025e+09
7.09000000e+00,6.46743393e+01,2.51846433e+02,7.09000000e+00,1.89023224e+09,9.11171308e+09
7.10000000e+00,6.73190405e+01,2.64470120e+02,7.10000000e+00,1.98596405e+09,9.57318058e+09
7.11000000e+00,7.00964604e+01,2.77741990e+02,7.11000000e+00,2.08654424e+09,1.00580193e+10
7.12000000e+00,7.30134049e+01,2.91694454e+02,7.12000000e+00,2.19221837e+09,1.05674130e+10
7.13000000e+00,7.60770205e+01,3.06361556e+02,7.13000000e+00,2.30324442e+09,1.11026052e+10
7.14000000e+00,7.92948111e+01,3.21779067e+02,7.14000000e+00,2.41989345e+09,1.16649025e+10
7.15000000e+00,8.26746568e+01,3.37984566e+02,7.15000000e+00,2.54245022e+09,1.22556776e+10
7.16000000e+00,8.62248322e+01,3.55017542e+02,7.16000000e+00,2.67121395e+09,1.28763729e+10
7.17000000e+00,8.99540271e+01,3.72919493e+02,7.17000000e+00,2.80649899e+09,1.35285035e+10
7.18000000e+00,9.38713674e+01,3.91734024e+02,7.18000000e+00,2.94863561e+09,1.42136617e+10
7.19000000e+00,9.79864370e+01,4.11506966e+02,7.19000000e+00,3.09797081e+09,1.49335201e+10
7.20000000e+00,1.02309302e+02,4.32286479e+02,7.20000000e+00,3.25486917e+09,1.56898361e+10
7.21000000e+00,1.06850534e+02,4.54123181e+02,7.21000000e+00,3.41971373e+09,1.64844561e+10
7.22000000e+00,1.11621236e+02,4.77070270e+02,7.22000000e+00,3.59290693e+09,1.73193200e+10
7.23000000e+00,1.16633073e+02,5.01183652e+02,7.23000000e+00,3.77487159e+09,1.81964661e+10
7.24000000e+00,1.21898294e+02,5.26522084e+02,7.24000000e+00,3.96605194e+09,1.91180357e+10
7.25000000e+00,1.27429767e+02,5.53147315e+02,7.25000000e+00,4.16691473e+09,2.00862786e+10
7.26000000e+00,1.33241009e+02,5.81124242e+02,7.26000000e+00,4.37795032e+09,2.11035588e+10
7.27000000e+00,1.39346220e+02,6.10521063e+02,7.27000000e+00,4.59967392e+09,2.21723596e+10
7.28000000e+00,1.45760314e+02,6.41409447e+02,7.28000000e+00,4.83262682e+09,2.32952904e+10
7.29000000e+00,1.52498961e+02,6.73864713e+02,7.29000000e+00,5.07737775e+09,2.44750927e+10
7.30000000e+00,1.59578622e+02,7.07966006e+02,7.30000000e+00,5.33452421e+09,2.57146466e+10
7.31000000e+00,1.67016587e+02,7.43796498e+02,7.31000000e+00,5.60469400e+09,2.70169784e+10
7.32000000e+00,1.74831022e+02,7.81443588e+02,7.32000000e+00,5.88854667e+09,2.83852675e+10
7.33000000e+00,1.83041014e+02,8.20999114e+02,7.33000000e+00,6.18677522e+09,2.98228543e+10
7.34000000e+00,1.91666609e+02,8.62559578e+02,7.34000000e+00,6.50010770e+09,3.13332485e+10
7.35000000e+00,2.00728873e+02,9.06226384e+02,7.35000000e+00,6.82930907e+09,3.29201373e+10
7.36000000e+00,2.10249934e+02,9.52106082e+02,7.36000000e+00,7.17518302e+09,3.45873950e+10
7.37000000e+00,2.20253040e+02,1.00031063e+03,7.37000000e+00,7.53857394e+09,3.63390918e+10
7.38000000e+00,2.30762617e+02,1.05095766e+03,7.38000000e+00,7.92036898e+09,3.81795042e+10
7.39000000e+00,2.41804325e+02,1.10417078e+03,7.39000000e+00,8.32150024e+09,4.01131253e+10
7.40000000e+00,2.53405123e+02,1.16007986e+03,7.40000000e+00,8.74294699e+09,4.21446756e+10
7.41000000e+00,2.65593337e+02,1.21882137e+03,7.41000000e+00,9.18573814e+09,4.42791149e+10
7.42000000e+00,2.78398724e+02,1.28053867e+03,7.42000000e+00,9.65095468e+09,4.65216539e+10
7.43000000e+00,2.91852548e+02,1.34538241e+03,7.43000000e+00,1.01397324e+10,4.88777676e+10
7.44000000e+00,3.05987656e+02,1.41351087e+03,7.44000000e+00,1.06532644e+10,5.13532078e+10
7.45000000e+00,3.20838560e+02,1.48509035e+03,7.45000000e+00,1.11928046e+10,5.39540180e+10
7.46000000e+00,3.36441516e+02,1.56029559e+03,7.46000000e+00,1.17596701e+10,5.66865476e+10
7.47000000e+00,3.52834617e+02,1.63931015e+03,7.47000000e+00,1.23552448e+10,5.95574677e+10
7.48000000e+00,3.70057887e+02,1.72232694e+03,7.48000000e+00,1.29809826e+10,6.25737869e+10
7.49000000e+00,3.88153373e+02,1.80954860e+03,7.49000000e+00,1.36384113e+10,6.57428693e+10
7.50000000e+00,4.07165253e+02,1.90118805e+03,7.50000000e+00,1.43291358e+10,6.90724515e+10
7.51000000e+00,4.27139943e+02,1.99746902e+03,7.51000000e+00,1.50548425e+10,7.25706621e+10
7.52000000e+00,4.48126209e+02,2.09862654e+03,7.52000000e+00,1.58173029e+10,7.62460415e+10
7.53000000e+00,4.70175284e+02,2.20490756e+03,7.53000000e+00,1.66183785e+10,8.01075623e+10
7.54000000e+00,4.93341000e+02,2.31657154e+03,7.54000000e+00,1.74600250e+10,8.41646520e+10
7.55000000e+00,5.17679910e+02,2.43389108e+03,7.55000000e+00,1.83442972e+10,8.84272150e+10
7.56000000e+00,5.43251436e+02,2.55715259e+03,7.56000000e+00,1.92733538e+10,9.29056579e+10
7.57000000e+00,5.70118006e+02,2.68665699e+03,7.57000000e+00,2.02494629e+10,9.76109138e+10
7.58000000e+00,5.98345211e+02,2.82272043e+03,7.58000000e+00,2.12750076e+10,1.02554470e+11
7.59000000e+00,6.28001961e+02,2.96567509e+03,7.59000000e+00,2.23524915e+10,1.07748395e+11
7.60000000e+00,6.59160661e+02,3.11586996e+03,7.60000000e+00,2.34845452e+10,1.13205369e+11
7.61000000e+00,6.91897378e+02,3.27367171e+03,7.61000000e+00,2.46739324e+10,1.18938714e+11
7.62000000e+00,7.26292034e+02,3.43946558e+03,7.62000000e+00,2.59235567e+10,1.24962428e+11
7.63000000e+00,7.62428597e+02,3.61365634e+03,7.63000000e+00,2.72364688e+10,1.31291216e+11
7.64000000e+00,8.00395289e+02,3.79666923e+03,7.64000000e+00,2.86158741e+10,1.37940529e+11
7.65000000e+00,8.40284800e+02,3.98895104e+03,7.65000000e+00,3.00651401e+10,1.44926599e+11
7.66000000e+00,8.82194512e+02,4.19097121e+03,7.66000000e+00,3.15878049e+10,1.52266483e+11
7.67000000e+00,9.26226741e+02,4.40322291e+03,7.67000000e+00,3.31875859e+10,1.59978099e+11
7.68000000e+00,9.72488984e+02,4.62622433e+03,7.68000000e+00,3.48683887e+10,1.68080274e+11
7.69000000e+00,1.02109418e+03,4.86051989e+03,7.69000000e+00,3.66343166e+10,1.76592788e+11
7.70000000e+00,1.07216100e+03,5.10668158e+03,7.70000000e+00,3.84896808e+10,1.85536423e+11
7.71000000e+00,1.12581410e+03,5.36531035e+03,7.71000000e+00,4.04390109e+10,1.94933013e+11
7.72000000e+00,1.18218448e+03,5.63703760e+03,7.72000000e+00,4.24870659e+10,2.04805498e+11
7.73000000e+00,1.24140975e+03,5.92252671e+03,7.73000000e+00,4.46388457e+10,2.15177980e+11
7.74000000e+00,1.30363449e+03,6.22247466e+03,7.74000000e+00,4.68996035e+10,2.26075782e+11
7.75000000e+00,1.36901063e+03,6.53761370e+03,7.75000000e+00,4.92748586e+10,2.37525509e+11
7.76000000e+00,1.43769776e+03,6.86871319e+03,7.76000000e+00,5.17704097e+10,2.49555113e+11
7.77000000e+00,1.50986358e+03,7.21658147e+03,7.77000000e+00,5.43923494e+10,2.62193963e+11
7.78000000e+00,1.58568425e+03,7.58206778e+03,7.78000000e+00,5.71470785e+10,2.75472914e+11
7.79000000e+00,1.66534490e+03,7.96606441e+03,7.79000000e+00,6.00413223e+10,2.89424385e+11
7.80000000e+00,1.74903999e+03,8.36950880e+03,7.80000000e+00,6.30821467e+10,3.04082435e+11
7.81000000e+00,1.83697384e+03,8.79338591e+03,7.81000000e+00,6.62769752e+10,3.19482850e+11
7.82000000e+00,1.92936115e+03,9.23873054e+03,7.82000000e+00,6.96336075e+10,3.35663227e+11
7.83000000e+00,2.02642745e+03,9.70662994e+03,7.83000000e+00,7.31602381e+10,3.52663067e+11
7.84000000e+00,2.12840971e+03,1.01982264e+04,7.84000000e+00,7.68654769e+10,3.70523874e+11
7.85000000e+00,2.23555691e+03,1.07147201e+04,7.85000000e+00,8.07583694e+10,3.89289250e+11
7.86000000e+00,2.34813063e+03,1.12573719e+04,7.86000000e+00,8.48484195e+10,4.09005009e+11
7.87000000e+00,2.46640570e+03,1.18275066e+04,7.87000000e+00,8.91456123e+10,4.29719283e+11
7.88000000e+00,2.59067086e+03,1.24265161e+04,7.88000000e+00,9.36604387e+10,4.51482642e+11
7.89000000e+00,2.72122949e+03,1.30558629e+04,7.89000000e+00,9.84039209e+10,4.74348218e+11
7.90000000e+00,2.85840032e+03,1.37170832e+04,7.90000000e+00,1.03387639e+11,4.98371833e+11
7.91000000e+00,3.00251824e+03,1.44117915e+04,7.91000000e+00,1.08623761e+11,5.23612137e+11
7.92000000e+00,3.15393507e+03,1.51416836e+04,7.92000000e+00,1.14125068e+11,5.50130749e+11
7.93000000e+00,3.31302049e+03,1.59085416e+04,7.93000000e+00,1.19904992e+11,5.77992410e+11
7.94000000e+00,3.48016286e+03,1.67142375e+04,7.94000000e+00,1.25977644e+11,6.07265140e+11
7.95000000e+00,3.65577025e+03,1.75607383e+04,7.95000000e+00,1.32357848e+11,6.38020402e+11
7.96000000e+00,3.84027135e+03,1.84501106e+04,7.96000000e+00,1.39061180e+11,6.70333281e+11
7.97000000e+00,4.03411661e+03,1.93845257e+04,7.97000000e+00,1.46104007e+11,7.04282662e+11
7.98000000e+00,4.23777926e+03,2.03662648e+04,7.98000000e+00,1.53503521e+11,7.39951428e+11
7.99000000e+00,4.45175650e+03,2.13977245e+04,7.99000000e+00,1.61277788e+11,7.77426658e+11
8.00000000e+00,4.67657074e+03,2.24814231e+04,8.00000000e+00,1.69445786e+11,8.16799840e+11
8.01000000e+00,4.91277080e+03,2.36200062e+04,8.01000000e+00,1.78027457e+11,8.58167097e+11
8.02000000e+00,5.16093333e+03,2.48162535e+04,8.02000000e+00,1.87043751e+11,9.01629421e+11
8.03000000e+00,5.42166419e+03,2.60730854e+04,8.03000000e+00,1.96516681e+11,9.47292917e+11
8.04000000e+00,5.69559989e+03,2.73935701e+04,8.04000000e+00,2.06469371e+11,9.95269065e+11
8.05000000e+00,5.98340920e+03,2.87809316e+04,8.05000000e+00,2.16926121e+11,1.04567499e+12
8.06000000e+00,6.28579477e+03,3.02385567e+04,8.06000000e+00,2.27912459e+11,1.09863375e+12
8.07000000e+00,6.60349481e+03,3.17700040e+04,8.07000000e+00,2.39455205e+11,1.15427463e+12
8.08000000e+00,6.93728493e+03,3.33790123e+04,8.08000000e+00,2.51582540e+11,1.21273348e+12
8.09000000e+00,7.28798003e+03,3.50695097e+04,8.09000000e+00,2.64324070e+11,1.27415301e+12
8.10000000e+00,7.65643626e+03,3.68456232e+04,8.10000000e+00,2.77710901e+11,1.33868315e+12
8.11000000e+00,8.04355315e+03,3.87116889e+04,8.11000000e+00,2.91775716e+11,1.40648147e+12
8.12000000e+00,8.45027578e+03,4.06722626e+04,8.12000000e+00,3.06552851e+11,1.47771346e+12
8.13000000e+00,8.87759708e+03,4.27321305e+04,8.13000000e+00,3.22078381e+11,1.55255304e+12
8.14000000e+00,9.32656030e+03,4.48963215e+04,8.14000000e+00,3.38390210e+11,1.63118290e+12
8.15000000e+00,9.79826149e+03,4.71701191e+04,8.15000000e+00,3.55528160e+11,1.71379502e+12
8.16000000e+00,1.02938522e+04,4.95590744e+04,8.16000000e+00,3.73534071e+11,1.80059107e+12
8.17000000e+00,1.08145424e+04,5.20690196e+04,8.17000000e+00,3.92451900e+11,1.89178295e+12
8.18000000e+00,1.13616033e+04,5.47060824e+04,8.18000000e+00,4.12327833e+11,1.98759329e+12
8.19000000e+00,1.19363703e+04,5.74767005e+04,8.19000000e+00,4.33210393e+11,2.08825600e+12
8.20000000e+00,1.25402466e+04,6.03876381e+04,8.20000000e+00,4.55150562e+11,2.19401682e+12
8.21000000e+00,1.31747067e+04,6.34460016e+04,8.21000000e+00,4.78201901e+11,2.30513396e+12
8.22000000e+00,1.38412992e+04,6.66592576e+04,8.22000000e+00,5.02420688e+11,2.42187868e+12
8.23000000e+00,1.45416517e+04,7.00352506e+04,8.23000000e+00,5.27866048e+11,2.54453600e+12
8.24000000e+00,1.52774740e+04,7.35822226e+04,8.24000000e+00,5.54600102e+11,2.67340536e+12
8.25000000e+00,1.60505623e+04,7.73088329e+04,8.25000000e+00,5.82688115e+11,2.80880139e+12
8.26000000e+00,1.68628041e+04,8.12241793e+04,8.26000000e+00,6.12198662e+11,2.95105461e+12
8.27000000e+00,1.77161823e+04,8.53378204e+04,8.27000000e+00,6.43203785e+11,3.10051232e+12
8.28000000e+00,1.86127803e+04,8.96597991e+04,8.28000000e+00,6.75779179e+11,3.25753940e+12
8.29000000e+00,1.95547869e+04,9.42006667e+04,8.29000000e+00,7.10004371e+11,3.42251919e+12
8.30000000e+00,2.05445020e+04,9.89715090e+04,8.30000000e+00,7.45962916e+11,3.59585448e+12
8.31000000e+00,2.15843418e+04,1.03983973e+05,8.31000000e+00,7.83742600e+11,3.77796842e+12
8.32000000e+00,2.26768447e+04,1.09250296e+05,8.32000000e+00,8.23435656e+11,3.96930562e+12
8.33000000e+00,2.38246781e+04,1.14783335e+05,8.33000000e+00,8.65138988e+11,4.17033319e+12
8.34000000e+00,2.50306440e+04,1.20596597e+05,8.34000000e+00,9.08954407e+11,4.38154191e+12
8.35000000e+00,2.62976868e+04,1.26704275e+05,8.35000000e+00,9.54988881e+11,4.60344740e+12
8.36000000e+00,2.76288996e+04,1.33121279e+05,8.36000000e+00,1.00335480e+12,4.83659142e+12
8.37000000e+00,2.90275323e+04,1.39863277e+05,8.37000000e+00,1.05417023e+12,5.08154313e+12
8.38000000e+00,3.04969996e+04,1.46946726e+05,8.38000000e+00,1.10755923e+12,5.33890056e+12
8.39000000e+00,3.20408888e+04,1.54388920e+05,8.39000000e+00,1.16365215e+12,5.60929198e+12
8.40000000e+00,3.36629691e+04,1.62208028e+05,8.40000000e+00,1.22258593e+12,5.89337753e+12
8.41000000e+00,3.53672005e+04,1.70423139e+05,8.41000000e+00,1.28450443e+12,6.19185073e+12
8.42000000e+00,3.71577435e+04,1.79054308e+05,8.42000000e+00,1.34955884e+12,6.50544027e+12
8.43000000e+00,3.90389696e+04,1.88122608e+05,8.43000000e+00,1.41790795e+12,6.83491171e+12
8.44000000e+00,4.10154714e+04,1.97650176e+05,8.44000000e+00,1.48971865e+12,7.18106941e+12
8.45000000e+00,4.30920741e+04,2.07660273e+05,8.45000000e+00,1.56516623e+12,7.54475845e+12
8.46000000e+00,4.52738475e+04,2.18177337e+05,8.46000000e+00,1.64443490e+12,7.92686671e+12
8.47000000e+00,4.75661179e+04,2.29227043e+05,8.47000000e+00,1.72771817e+12,8.32832704e+12
8.48000000e+00,4.99744816e+04,2.40836367e+05,8.48000000e+00,1.81521937e+12,8.75011955e+12
8.49000000e+00,5.25048181e+04,2.53033651e+05,8.49000000e+00,1.90715211e+12,9.19327395e+12
8.50000000e+00,5.51633048e+04,2.65848674e+05,8.50000000e+00,2.00374083e+12,9.65887215e+12
8.51000000e+00,5.79564320e+04,2.79312719e+05,8.51000000e+00,2.10522134e+12,1.01480508e+13
8.52000000e+00,6.08910186e+04,2.93458659e+05,8.52000000e+00,2.21184138e+12,1.06620042e+13
8.53000000e+00,6.39742289e+04,3.08321027e+05,8.53000000e+00,2.32386125e+12,1.12019870e+13
8.54000000e+00,6.72135900e+04,3.23936108e+05,8.54000000e+00,2.44155442e+12,1.17693175e+13
8.55000000e+00,7.06170102e+04,3.40342022e+05,8.55000000e+00,2.56520823e+12,1.23653808e+13
8.56000000e+00,7.41927984e+04,3.57578823e+05,8.56000000e+00,2.69512455e+12,1.29916320e+13
8.57000000e+00,7.79496843e+04,3.75688590e+05,8.57000000e+00,2.83162055e+12,1.36496000e+13
8.58000000e+00,8.18968397e+04,3.94715537e+05,8.58000000e+00,2.97502946e+12,1.43408912e+13
8.59000000e+00,8.60439008e+04,4.14706113e+05,8.59000000e+00,3.12570139e+12,1.50671932e+13
8.60000000e+00,9.04009920e+04,4.35709122e+05,8.60000000e+00,3.28400419e+12,1.58302791e+13
8.61000000e+00,9.49787504e+04,4.57775839e+05,8.61000000e+00,3.45032430e+12,1.66320119e+13
8.62000000e+00,9.97883518e+04,4.80960138e+05,8.62000000e+00,3.62506779e+12,1.74743489e+13
8.63000000e+00,1.04841538e+05,5.05318617e+05,8.63000000e+00,3.80866126e+12,1.83593465e+13
8.64000000e+00,1.10150645e+05,5.30910744e+05,8.64000000e+00,4.00155291e+12,1.92891653e+13
8.65000000e+00,1.15728635e+05,5.57798998e+05,8.65000000e+00,4.20421366e+12,2.02660752e+13
8.66000000e+00,1.21589126e+05,5.86049021e+05,8.66000000e+00,4.41713828e+12,2.12924612e+13
8.67000000e+00,1.27746423e+05,6.15729782e+05,8.67000000e+00,4.64084657e+12,2.23708291e+13
8.68000000e+00,1.34215561e+05,6.46913741e+05,8.68000000e+00,4.87588468e+12,2.35038115e+13
8.69000000e+00,1.41012331e+05,6.79677028e+05,8.69000000e+00,5.12282643e+12,2.46941744e+13
8.70000000e+00,1.48153327e+05,7.14099628e+05,8.70000000e+00,5.38227467e+12,2.59448239e+13
8.71000000e+00,1.55655983e+05,7.50265579e+05,8.71000000e+00,5.65486280e+12,2.72588131e+13
8.72000000e+00,1.63538615e+05,7.88263174e+05,8.72000000e+00,5.94125630e+12,2.86393501e+13
8.73000000e+00,1.71820467e+05,8.28185177e+05,8.73000000e+00,6.24215435e+12,3.00898050e+13
8.74000000e+00,1.80521757e+05,8.70129051e+05,8.74000000e+00,6.55829154e+12,3.16137190e+13
8.75000000e+00,1.89663729e+05,9.14197195e+05,8.75000000e+00,6.89043966e+12,3.32148124e+13
8.76000000e+00,1.99268701e+05,9.60497192e+05,8.76000000e+00,7.23940960e+12,3.48969941e+13
8.77000000e+00,2.09360122e+05,1.00914208e+06,8.77000000e+00,7.60605331e+12,3.66643707e+13
8.78000000e+00,2.19962628e+05,1.06025061e+06,8.78000000e+00,7.99126588e+12,3.85212570e+13
8.79000000e+00,2.31102104e+05,1.11394756e+06,8.79000000e+00,8.39598774e+12,4.04721864e+13
8.80000000e+00,2.42805744e+05,1.17036402e+06,8.80000000e+00,8.82120696e+12,4.25219215e+13
8.81000000e+00,2.55102121e+05,1.22963772e+06,8.81000000e+00,9.26796163e+12,4.46754666e+13
8.82000000e+00,2.68021255e+05,1.29191337e+06,8.82000000e+00,9.73734242e+12,4.69380791e+13
8.83000000e+00,2.81594685e+05,1.35734300e+06,8.83000000e+00,1.02304952e+13,4.93152828e+13
8.84000000e+00,2.95855548e+05,1.42608635e+06,8.84000000e+00,1.07486241e+13,5.18128813e+13
8.85000000e+00,3.10838661e+05,1.49831124e+06,8.85000000e+00,1.12929938e+13,5.44369719e+13
8.86000000e+00,3.26580601e+05,1.57419401e+06,8.86000000e+00,1.18649334e+13,5.71939610e+13
8.87000000e+00,3.43119800e+05,1.65391989e+06,8.87000000e+00,1.24658392e+13,6.00905792e+13
8.88000000e+00,3.60496635e+05,1.73768353e+06,8.88000000e+00,1.30971782e+13,6.31338982e+13
8.89000000e+00,3.78753529e+05,1.82568943e+06,8.89000000e+00,1.37604916e+13,6.63313477e+13
8.90000000e+00,3.97935053e+05,1.91815243e+06,8.90000000e+00,1.44573990e+13,6.96907337e+13
8.91000000e+00,4.18088036e+05,2.01529827e+06,8.91000000e+00,1.51896015e+13,7.32202575e+13
8.92000000e+00,4.39261677e+05,2.11736411e+06,8.92000000e+00,1.59588869e+13,7.69285360e+13
8.93000000e+00,4.61507669e+05,2.22459913e+06,8.93000000e+00,1.67671331e+13,8.08246221e+13
8.94000000e+00,4.84880320e+05,2.33726512e+06,8.94000000e+00,1.76163134e+13,8.49180276e+13
8.95000000e+00,5.09436691e+05,2.45563714e+06,8.95000000e+00,1.85085009e+13,8.92187458e+13
8.96000000e+00,5.35236733e+05,2.58000418e+06,8.96000000e+00,1.94458736e+13,9.37372761e+13
8.97000000e+00,5.62343431e+05,2.71066985e+06,8.97000000e+00,2.04307201e+13,9.84846498e+13
8.98000000e+00,5.90822963e+05,2.84795315e+06,8.98000000e+00,2.14654447e+13,1.03472457e+14
8.99000000e+00,6.20744855e+05,2.99218923e+06,8.99000000e+00,2.25525734e+13,1.08712874e+14
9.00000000e+00,6.52182157e+05,3.14373023e+06,9.00000000e+00,2.36947604e+13,1.14218694e+14
9.01000000e+00,6.85211618e+05,3.30294610e+06,9.01000000e+00,2.48947940e+13,1.20003360e+14
9.02000000e+00,7.19913874e+05,3.47022554e+06,9.02000000e+00,2.61556039e+13,1.26080993e+14
9.03000000e+00,7.56373643e+05,3.64597694e+06,9.03000000e+00,2.74802682e+13,1.32466432e+14
9.04000000e+00,7.94679937e+05,3.83062936e+06,9.04000000e+00,2.88720209e+13,1.39175264e+14
